# ---
# Dataset courtesy of PF Duc (Department of Physics, McGill University).
# ---
# 1409 set the 1Dhe heater to 20 mA 
# 1801 the pressure is going down linearly but very slowly (maybe linked to 4K plate)
# 1802 set the 1Dhe heater to 15 mA 
# 1.389	6.01e-5	5.754
# 2205 set the 1Dhe heater to 11 mA
# 0000 set the 1DHe heater to be 8mA in 3 hours
# 0823 set the 1DHe heater to 15 mA as the flow didn't raise at last change 
# now the flow kicks up pretty much immediately!
# 1119 set the 1DHe heater to 35 mA
# 1344 put the HS-MC on again and the heater on 1DHe (now both HS are on)
# put more pressure on top of the cell (P4 is now 64.5 psi)
# 1539 started the regeneration of the mass spec and use the turbo on the wall for the time being
#
#C'Time(s)', 'PRESSURE(psi)', 'TEMPERATURE(C)', 'FLOW(mbarl/s)', 'P2(mbar)', '4K flange(K)', 'Still flange(K)', 'T MXC flange(K)', 'T_CH8(K)', 'R_CH8(Ohm)', 'heater(A)', 'dt(s)'
Time  PRESSURE  TEMPERATURE  FLOW  P2  4K_flange  Still_flange  T_MXC_flange  T_CH8  R_CH8  heater  dt
1505181861.015  5.754  22.27  6.015e-05  0.003144  3.62761  3.20236  2.92942  1.38922  0.0  0.0  28530.49
1505181882.574  5.755  22.268  6.005e-05  0.003144  3.61312  3.20269  2.96146  1.38922  0.0  0.0  28552.07
1505181904.149  5.754  22.266  5.999e-05  0.003144  3.61312  3.20269  2.92179  1.38922  0.0  0.0  28573.67
1505181925.755  5.755  22.266  6e-05  0.003126  3.61312  3.20269  2.92179  1.38233  0.0  0.0  28595.23
1505181947.314  5.751  22.263  6.002e-05  0.003144  3.61124  3.20269  2.92179  1.37816  0.0  0.0  28616.79
1505181968.873  5.75  22.263  6.006e-05  0.003144  3.61124  3.19209  2.92735  1.37816  0.0  0.0  28638.37
1505181990.448  5.751  22.261  6.015e-05  0.003144  3.61124  3.19209  2.91543  1.37543  0.0  0.0  28659.94
1505182012.023  5.749  22.261  6.014e-05  0.003126  3.61124  3.19209  2.91543  1.3555  0.0  0.0  28681.48
1505182033.566  5.747  22.259  6.005e-05  0.003144  3.61109  3.1901  2.91543  1.35503  0.0  0.0  28703.03
1505182055.11  5.748  22.261  5.997e-05  0.003144  3.61109  3.19363  2.88877  1.35503  0.0  0.0  28724.6
1505182076.685  5.748  22.259  5.987e-05  0.003144  3.61109  3.19363  2.85783  1.34505  0.0  0.0  28746.18
1505182098.26  5.747  22.257  5.977e-05  0.003144  3.61109  3.19363  2.85783  1.34344  0.0  0.0  28767.74
1505182119.819  5.746  22.257  5.967e-05  0.003144  3.6113  3.19492  2.85783  1.34344  0.0  0.0  28789.31
1505182141.394  5.747  22.254  5.959e-05  0.003144  3.6113  3.18975  2.84335  1.34344  0.0  0.0  28810.95
1505182163.031  5.746  22.252  5.95e-05  0.003144  3.6113  3.18975  2.84468  1.34224  0.0  0.0  28832.51
1505182184.59  5.746  22.252  5.94e-05  0.003144  3.6113  3.18975  2.84468  1.337  0.0  0.0  28854.07
1505182206.15  5.746  22.252  5.921e-05  0.003144  3.6095  3.18993  2.84468  1.337  0.0  0.0  28875.67
1505182227.756  5.746  22.25  5.903e-05  0.003144  3.6095  3.18993  2.81309  1.337  0.0  0.0  28897.23
1505182249.315  5.746  22.25  5.875e-05  0.003144  3.6095  3.18993  2.81949  1.33636  0.0  0.0  28918.79
1505182270.874  5.745  22.248  5.85e-05  0.003144  3.61466  3.18993  2.81949  1.33772  0.0  0.0  28940.37
1505182292.449  5.746  22.25  5.823e-05  0.003144  3.6096  3.19452  2.79233  1.33772  0.0  0.0  28961.99
1505182314.071  5.747  22.246  5.8e-05  0.003144  3.6096  3.19452  2.77754  1.33772  0.0  0.0  28983.56
1505182335.645  5.746  22.246  5.781e-05  0.003144  3.6096  3.19452  2.77754  1.33432  0.0  0.0  29005.11
1505182357.189  5.744  22.246  5.765e-05  0.003144  3.60882  3.19452  2.77754  1.33478  0.0  0.0  29026.65
1505182378.733  5.744  22.246  5.753e-05  0.003144  3.60882  3.18903  2.76063  1.33478  0.0  0.0  29048.26
1505182400.339  5.744  22.243  5.735e-05  0.003144  3.60882  3.18903  2.73609  1.33591  0.0  0.0  29069.83
1505182421.914  5.742  22.243  5.718e-05  0.003144  3.60882  3.18903  2.73609  1.33165  0.0  0.0  29091.42
1505182443.504  5.744  22.241  5.703e-05  0.003144  3.61149  3.19075  2.73609  1.33119  0.0  0.0  29112.98
1505182465.063  5.743  22.239  5.686e-05  0.003144  3.61149  3.18874  2.71776  1.33119  0.0  0.0  29134.57
1505182486.654  5.742  22.239  5.669e-05  0.003144  3.61149  3.18874  2.71046  1.32938  0.0  0.0  29156.13
1505182508.213  5.743  22.237  5.655e-05  0.003144  3.61149  3.18874  2.71046  1.32968  0.0  0.0  29177.69
1505182529.772  5.745  22.237  5.641e-05  0.003144  3.61037  3.19457  2.71046  1.32968  0.0  0.0  29199.22
1505182551.3  5.744  22.237  5.632e-05  0.003144  3.61037  3.19766  2.69478  1.32968  0.0  0.0  29220.78
1505182572.859  5.743  22.237  5.623e-05  0.003144  3.61037  3.19766  2.68881  1.32972  0.0  0.0  29242.34
1505182594.419  5.744  22.234  5.617e-05  0.003144  3.61037  3.19766  2.68881  1.32796  0.0  0.0  29263.94
1505182616.025  5.742  22.232  5.608e-05  0.003144  3.60966  3.18893  2.68881  1.32796  0.0  0.0  29285.5
1505182637.584  5.741  22.232  5.596e-05  0.003144  3.60966  3.18893  2.65828  1.32796  0.0  0.0  29307.06
1505182659.143  5.743  22.23  5.585e-05  0.003144  3.60966  3.18893  2.66368  1.32956  0.0  0.0  29328.63
1505182680.718  5.741  22.232  5.569e-05  0.003144  3.61076  3.18893  2.66368  1.32807  0.0  0.0  29350.18
1505182702.262  5.741  22.228  5.557e-05  0.003144  3.60789  3.18895  2.6633  1.32807  0.0  0.0  29371.75
1505182723.836  5.741  22.23  5.547e-05  0.003144  3.60789  3.18895  2.63038  1.32807  0.0  0.0  29393.31
1505182745.396  5.739  22.228  5.534e-05  0.003144  3.60789  3.18895  2.63038  1.32448  0.0  0.0  29414.87
1505182766.955  5.739  22.226  5.529e-05  0.003144  3.60792  3.20485  2.63038  1.32533  0.0  0.0  29436.46
1505182788.545  5.74  22.226  5.524e-05  0.003144  3.60792  3.19055  2.61339  1.32533  0.0  0.0  29458.07
1505182810.151  5.739  22.223  5.516e-05  0.003144  3.60792  3.19055  2.606  1.32855  0.0  0.0  29479.63
1505182831.711  5.739  22.223  5.507e-05  0.003144  3.60792  3.19055  2.606  1.32409  0.0  0.0  29501.17
1505182853.254  5.738  22.221  5.496e-05  0.003144  3.60744  3.1921  2.606  1.32352  0.0  0.0  29522.73
1505182874.814  5.738  22.221  5.483e-05  0.003144  3.60744  3.18894  2.61034  1.32352  0.0  0.0  29544.29
1505182896.373  5.738  22.221  5.473e-05  0.003144  3.60744  3.18894  2.59101  1.32569  0.0  0.0  29565.85
1505182917.932  5.738  22.219  5.464e-05  0.003144  3.60744  3.18894  2.59101  1.32243  0.0  0.0  29587.52
1505182939.6  5.739  22.219  5.459e-05  0.003144  3.60897  3.18552  2.59101  1.32243  0.0  0.0  29609.06
1505182961.144  5.737  22.219  5.456e-05  0.003144  3.60897  3.19001  2.5789  1.32243  0.0  0.0  29630.62
1505182982.703  5.738  22.219  5.454e-05  0.003144  3.60897  3.19001  2.56925  1.32509  0.0  0.0  29652.18
1505183004.263  5.738  22.217  5.446e-05  0.003144  3.60897  3.19001  2.56925  1.32419  0.0  0.0  29673.74
1505183025.822  5.737  22.214  5.438e-05  0.003144  3.60873  3.18665  2.59238  1.32419  0.0  0.0  29695.41
1505183047.49  5.738  22.214  5.428e-05  0.003144  3.60873  3.18665  2.55003  1.32419  0.0  0.0  29716.97
1505183069.05  5.737  22.214  5.418e-05  0.003144  3.60873  3.18665  2.55464  1.32262  0.0  0.0  29738.53
1505183090.609  5.736  22.214  5.41e-05  0.003144  3.60918  3.18665  2.55464  1.31986  0.0  0.0  29760.1
1505183112.184  5.736  22.212  5.403e-05  0.003144  3.60793  3.19134  2.55032  1.31986  0.0  0.0  29781.66
1505183133.743  5.738  22.21  5.399e-05  0.003144  3.60793  3.19134  2.52865  1.31986  0.0  0.0  29803.22
1505183155.302  5.736  22.21  5.398e-05  0.003126  3.60793  3.19134  2.52865  1.32105  0.0  0.0  29824.92
1505183177.002  5.737  22.21  5.393e-05  0.003144  3.60974  3.18715  2.52865  1.32101  0.0  0.0  29846.49
1505183198.577  5.736  22.21  5.388e-05  0.003144  3.60974  3.18982  2.54492  1.32101  0.0  0.0  29868.07
1505183220.151  5.738  22.208  5.38e-05  0.003144  3.60974  3.18982  2.52621  1.3223  0.0  0.0  29889.63
1505183241.711  5.735  22.208  5.372e-05  0.003126  3.60974  3.18982  2.52621  1.32099  0.0  0.0  29911.22
1505183263.301  5.736  22.206  5.364e-05  0.003144  3.61001  3.19056  2.52621  1.32092  0.0  0.0  29932.78
1505183284.86  5.736  22.206  5.356e-05  0.003144  3.61001  3.18814  2.51466  1.32092  0.0  0.0  29954.38
1505183306.466  5.738  22.203  5.349e-05  0.003144  3.61001  3.18814  2.51571  1.31994  0.0  0.0  29975.94
1505183328.026  5.734  22.203  5.345e-05  0.003144  3.61001  3.18814  2.51571  1.31964  0.0  0.0  29997.49
1505183349.569  5.734  22.201  5.344e-05  0.003144  3.60819  3.19161  2.51571  1.31964  0.0  0.0  30019.15
1505183371.238  5.734  22.201  5.344e-05  0.003144  3.60819  3.19161  2.50888  1.31964  0.0  0.0  30040.71
1505183392.797  5.734  22.201  5.342e-05  0.003144  3.60819  3.19161  2.49668  1.31889  0.0  0.0  30062.29
1505183414.372  5.734  22.201  5.34e-05  0.003144  3.60819  3.19161  2.49668  1.31585  0.0  0.0  30083.91
1505183435.993  5.733  22.199  5.333e-05  0.003144  3.6072  3.18707  2.53236  1.31585  0.0  0.0  30105.48
1505183457.568  5.733  22.197  5.324e-05  0.003144  3.6072  3.18707  2.47156  1.31585  0.0  0.0  30127.06
1505183479.143  5.731  22.197  5.319e-05  0.003144  3.6072  3.18707  2.48157  1.31921  0.0  0.0  30148.65
1505183500.733  5.733  22.194  5.314e-05  0.003144  3.60927  3.18707  2.48157  1.31654  0.0  0.0  30170.21
1505183522.293  5.733  22.194  5.314e-05  0.003144  3.60927  3.18808  2.46114  1.31654  0.0  0.0  30191.75
1505183543.836  5.731  22.194  5.314e-05  0.003144  3.60927  3.18808  2.48959  1.31654  0.0  0.0  30213.36
1505183565.442  5.733  22.194  5.316e-05  0.003144  3.60927  3.18808  2.48959  1.3157  0.0  0.0  30234.92
1505183587.002  5.733  22.192  5.315e-05  0.003144  3.60964  3.19214  2.48959  1.31572  0.0  0.0  30256.59
1505183608.67  5.731  22.192  5.314e-05  0.003144  3.60964  3.19093  2.48279  1.31572  0.0  0.0  30278.13
1505183630.214  5.732  22.192  5.309e-05  0.003144  3.60964  3.19093  2.46713  1.32019  0.0  0.0  30299.69
1505183651.773  5.731  22.19  5.305e-05  0.003144  3.60964  3.19093  2.46713  1.31462  0.0  0.0  30321.3
1505183673.379  5.731  22.188  5.303e-05  0.003144  3.60718  3.18881  2.46713  1.31462  0.0  0.0  30342.86
1505183694.938  5.731  22.188  5.296e-05  0.003144  3.60718  3.18794  2.46331  1.31462  0.0  0.0  30364.41
1505183716.497  5.73  22.188  5.296e-05  0.003144  3.60718  3.18794  2.44571  1.3167  0.0  0.0  30385.99
1505183738.072  5.731  22.186  5.299e-05  0.003144  3.60718  3.18794  2.44571  1.31484  0.0  0.0  30407.56
1505183759.647  5.731  22.186  5.305e-05  0.003144  3.60997  3.18817  2.44571  1.31484  0.0  0.0  30429.11
1505183781.191  5.73  22.186  5.305e-05  0.003144  3.60997  3.18817  2.44209  1.31484  0.0  0.0  30450.79
1505183802.875  5.73  22.186  5.305e-05  0.003144  3.60997  3.18817  2.43858  1.31423  0.0  0.0  30472.35
1505183824.434  5.73  22.183  5.305e-05  0.003144  3.60997  3.18817  2.43858  1.31553  0.0  0.0  30493.91
1505183845.993  5.729  22.183  5.297e-05  0.003144  3.60857  3.18864  2.45467  1.31553  0.0  0.0  30515.48
1505183867.568  5.73  22.183  5.295e-05  0.003144  3.60857  3.18864  2.42424  1.31553  0.0  0.0  30537.04
1505183889.127  5.729  22.181  5.295e-05  0.003144  3.60857  3.18864  2.42323  1.31472  0.0  0.0  30558.6
1505183910.687  5.728  22.181  5.295e-05  0.003162  3.60938  3.18864  2.42323  1.31368  0.0  0.0  30580.16
1505183932.246  5.729  22.181  5.303e-05  0.003162  3.60938  3.18943  2.43532  1.31368  0.0  0.0  30601.72
1505183953.805  5.729  22.181  5.305e-05  0.003162  3.60938  3.18943  2.45181  1.31368  0.0  0.0  30623.28
1505183975.364  5.731  22.179  5.309e-05  0.003162  3.60938  3.18943  2.45181  1.31322  0.0  0.0  30644.87
1505183996.955  5.729  22.179  5.312e-05  0.003144  3.60667  3.18891  2.45181  1.3136  0.0  0.0  30666.43
1505184018.514  5.729  22.177  5.314e-05  0.003144  3.60667  3.18757  2.42206  1.3136  0.0  0.0  30688.1
1505184040.182  5.727  22.174  5.313e-05  0.003144  3.60667  3.18757  2.42373  1.3132  0.0  0.0  30709.67
1505184061.757  5.726  22.174  5.31e-05  0.003144  3.60667  3.18757  2.42373  1.31433  0.0  0.0  30731.22
1505184083.301  5.728  22.174  5.31e-05  0.003144  3.60632  3.18853  2.42373  1.31458  0.0  0.0  30752.82
1505184104.907  5.727  22.174  5.314e-05  0.003144  3.60632  3.18736  2.42498  1.31458  0.0  0.0  30774.38
1505184126.466  5.725  22.174  5.318e-05  0.003144  3.60632  3.18736  2.41937  1.31225  0.0  0.0  30795.96
1505184148.041  5.726  22.172  5.326e-05  0.003144  3.60632  3.18736  2.41937  1.31212  0.0  0.0  30817.53
1505184169.616  5.728  22.172  5.333e-05  0.003144  3.60747  3.19144  2.41937  1.31212  0.0  0.0  30839.09
1505184191.175  5.729  22.172  5.336e-05  0.003144  3.60747  3.19144  2.41333  1.31212  0.0  0.0  30860.67
1505184212.75  5.728  22.172  5.34e-05  0.003144  3.60747  3.19144  2.41998  1.31234  0.0  0.0  30882.24
1505184234.325  5.727  22.17  5.341e-05  0.003144  3.61024  3.19144  2.41998  1.31221  0.0  0.0  30903.91
1505184255.993  5.727  22.17  5.341e-05  0.003144  3.60927  3.19072  2.4141  1.31221  0.0  0.0  30925.47
1505184277.552  5.728  22.168  5.337e-05  0.003144  3.60927  3.19072  2.40535  1.31221  0.0  0.0  30947.08
1505184299.158  5.727  22.166  5.342e-05  0.003144  3.60927  3.19072  2.40164  1.31087  0.0  0.0  30968.67
1505184320.749  5.726  22.166  5.343e-05  0.003144  3.60865  3.19072  2.40164  1.31071  0.0  0.0  30990.21
1505184342.293  5.727  22.166  5.352e-05  0.003144  3.60865  3.19166  2.41636  1.31071  0.0  0.0  31011.77
1505184363.852  5.726  22.163  5.358e-05  0.003144  3.60865  3.19166  2.39851  1.31817  0.0  0.0  31033.33
1505184385.411  5.724  22.166  5.361e-05  0.003144  3.60865  3.19166  2.39851  1.3115  0.0  0.0  31054.87
1505184406.955  5.726  22.163  5.365e-05  0.003144  3.6068  3.19143  2.39851  1.31089  0.0  0.0  31076.43
1505184428.514  5.725  22.163  5.366e-05  0.003144  3.6068  3.18632  2.40627  1.31089  0.0  0.0  31097.99
1505184450.073  5.725  22.161  5.366e-05  0.003144  3.6068  3.18632  2.40116  1.31153  0.0  0.0  31119.55
1505184471.632  5.725  22.161  5.366e-05  0.003144  3.6068  3.18632  2.40116  1.3106  0.0  0.0  31141.17
1505184493.254  5.725  22.161  5.371e-05  0.003126  3.60874  3.1854  2.40116  1.3106  0.0  0.0  31162.75
1505184514.829  5.724  22.159  5.38e-05  0.003144  3.60874  3.18843  2.39191  1.3106  0.0  0.0  31184.3
1505184536.388  5.724  22.159  5.385e-05  0.003144  3.60874  3.18843  2.39955  1.31143  0.0  0.0  31205.86
1505184557.947  5.723  22.159  5.398e-05  0.003144  3.60874  3.18843  2.39955  1.31049  0.0  0.0  31227.42
1505184579.507  5.723  22.157  5.402e-05  0.003144  3.6085  3.19006  2.39955  1.31049  0.0  0.0  31249.09
1505184601.175  5.723  22.157  5.407e-05  0.003162  3.6085  3.19006  2.36837  1.31049  0.0  0.0  31270.65
1505184622.734  5.724  22.157  5.408e-05  0.003144  3.6085  3.19006  2.36503  1.31215  0.0  0.0  31292.23
1505184644.309  5.723  22.154  5.409e-05  0.003144  3.60829  3.19006  2.36503  1.31099  0.0  0.0  31313.85
1505184665.931  5.724  22.154  5.41e-05  0.003144  3.60692  3.18922  2.43055  1.31099  0.0  0.0  31335.39
1505184687.474  5.723  22.154  5.417e-05  0.003144  3.60692  3.18922  2.38146  1.31099  0.0  0.0  31356.95
1505184709.034  5.723  22.154  5.421e-05  0.003144  3.60692  3.18922  2.38387  1.30988  0.0  0.0  31378.53
1505184730.608  5.722  22.152  5.428e-05  0.003144  3.60684  3.18922  2.38387  1.30999  0.0  0.0  31400.1
1505184752.183  5.723  22.152  5.437e-05  0.003144  3.60684  3.18877  2.3833  1.30999  0.0  0.0  31421.67
1505184773.758  5.722  22.152  5.441e-05  0.003144  3.60684  3.18877  2.38458  1.31352  0.0  0.0  31443.25
1505184795.333  5.723  22.15  5.445e-05  0.003144  3.60684  3.18877  2.38458  1.3087  0.0  0.0  31464.81
1505184816.892  5.723  22.15  5.453e-05  0.003144  3.60799  3.19053  2.38458  1.30971  0.0  0.0  31486.43
1505184838.514  5.722  22.148  5.452e-05  0.003144  3.60799  3.18945  2.3579  1.30971  0.0  0.0  31508.01
1505184860.089  5.722  22.15  5.454e-05  0.003144  3.60799  3.18945  2.38737  1.31171  0.0  0.0  31529.56
1505184881.648  5.722  22.15  5.455e-05  0.003144  3.60799  3.18945  2.38737  1.30883  0.0  0.0  31551.17
1505184903.254  5.722  22.148  5.463e-05  0.003144  3.6088  3.18449  2.38737  1.30883  0.0  0.0  31572.73
1505184924.813  5.722  22.146  5.473e-05  0.003144  3.6088  3.18699  2.3753  1.30883  0.0  0.0  31594.34
1505184946.419  5.722  22.146  5.477e-05  0.003144  3.6088  3.18699  2.37619  1.31016  0.0  0.0  31615.9
1505184967.978  5.721  22.143  5.482e-05  0.003144  3.6088  3.18699  2.37619  1.30906  0.0  0.0  31637.45
1505184989.538  5.72  22.143  5.485e-05  0.003144  3.6058  3.18847  2.37619  1.30906  0.0  0.0  31659.03
1505185011.112  5.722  22.143  5.486e-05  0.003144  3.6058  3.18847  2.37813  1.30906  0.0  0.0  31680.62
1505185032.703  5.72  22.143  5.491e-05  0.003144  3.6058  3.18847  2.37916  1.31039  0.0  0.0  31702.19
1505185054.278  5.722  22.143  5.492e-05  0.003144  3.60624  3.18847  2.37916  1.30938  0.0  0.0  31723.8
1505185075.884  5.719  22.141  5.495e-05  0.003144  3.60578  3.18649  2.37797  1.30938  0.0  0.0  31745.35
1505185097.427  5.718  22.141  5.502e-05  0.003144  3.60578  3.18649  2.37051  1.30938  0.0  0.0  31766.9
1505185118.987  5.719  22.141  5.511e-05  0.003144  3.60578  3.18649  2.37395  1.31124  0.0  0.0  31788.46
1505185140.546  5.718  22.141  5.519e-05  0.003144  3.60763  3.19928  2.37395  1.31  0.0  0.0  31810.01
1505185162.09  5.72  22.139  5.523e-05  0.003144  3.60763  3.18681  2.35033  1.31  0.0  0.0  31831.82
1505185183.898  5.718  22.139  5.526e-05  0.003144  3.60763  3.18681  2.36682  1.31074  0.0  0.0  31853.48
1505185205.567  5.718  22.137  5.528e-05  0.003144  3.60763  3.18681  2.36682  1.31135  0.0  0.0  31875.04
1505185227.126  5.718  22.139  5.528e-05  0.003144  3.60824  3.18746  2.36682  1.31122  0.0  0.0  31896.6
1505185248.685  5.718  22.137  5.529e-05  0.003144  3.60824  3.18715  2.35263  1.31122  0.0  0.0  31918.19
1505185270.276  5.717  22.137  5.534e-05  0.003144  3.60824  3.18715  2.35059  1.31201  0.0  0.0  31939.75
1505185291.835  5.717  22.134  5.541e-05  0.003144  3.60824  3.18715  2.35059  1.31047  0.0  0.0  31961.31
1505185313.394  5.718  22.134  5.55e-05  0.003144  3.60698  3.18675  2.35059  1.31047  0.0  0.0  31982.98
1505185335.063  5.715  22.134  5.557e-05  0.003144  3.60698  3.18681  2.35329  1.31047  0.0  0.0  32004.54
1505185356.622  5.718  22.132  5.566e-05  0.003144  3.60698  3.18681  2.37311  1.31131  0.0  0.0  32026.08
1505185378.166  5.717  22.134  5.566e-05  0.003144  3.60698  3.18681  2.37311  1.31164  0.0  0.0  32047.64
1505185399.725  5.716  22.132  5.568e-05  0.003144  3.60547  3.18484  2.38487  1.31164  0.0  0.0  32069.19
1505185421.268  5.716  22.13  5.568e-05  0.003144  3.60547  3.18484  2.37112  1.31164  0.0  0.0  32090.99
1505185443.077  5.717  22.132  5.571e-05  0.003144  3.60547  3.18484  2.37568  1.30885  0.0  0.0  32112.55
1505185464.636  5.716  22.13  5.576e-05  0.003144  3.60801  3.18484  2.37568  1.30976  0.0  0.0  32134.11
1505185486.196  5.716  22.13  5.581e-05  0.003144  3.6077  3.19076  2.37337  1.30976  0.0  0.0  32155.92
1505185508.005  5.716  22.13  5.588e-05  0.003144  3.6077  3.19076  2.36078  1.30976  0.0  0.0  32177.48
1505185529.564  5.717  22.128  5.597e-05  0.003144  3.6077  3.19076  2.36078  1.30938  0.0  0.0  32199.34
1505185551.419  5.716  22.128  5.604e-05  0.003144  3.60787  3.19199  2.36078  1.30934  0.0  0.0  32220.9
1505185572.979  5.717  22.126  5.606e-05  0.003144  3.60787  3.18808  2.35249  1.30934  0.0  0.0  32242.45
1505185594.538  5.716  22.128  5.61e-05  0.003144  3.60787  3.18808  2.35891  1.31105  0.0  0.0  32264.29
1505185616.378  5.716  22.126  5.613e-05  0.003144  3.60787  3.18808  2.35891  1.30976  0.0  0.0  32285.85
1505185637.937  5.716  22.126  5.613e-05  0.003144  3.60694  3.18805  2.35891  1.31025  0.0  0.0  32307.74
1505185659.818  5.715  22.123  5.613e-05  0.003144  3.60694  3.19241  2.36582  1.31025  0.0  0.0  32329.3
1505185681.37  5.716  22.123  5.62e-05  0.003144  3.60694  3.19241  2.36182  1.30834  0.0  0.0  32350.85
1505185702.93  5.715  22.123  5.624e-05  0.003144  3.60694  3.19241  2.36182  1.30959  0.0  0.0  32372.66
1505185724.739  5.715  22.123  5.633e-05  0.003144  3.60608  3.18875  2.36182  1.30959  0.0  0.0  32394.21
1505185746.284  5.714  22.121  5.641e-05  0.003144  3.60608  3.18875  2.35339  1.30959  0.0  0.0  32415.88
1505185767.968  5.715  22.121  5.642e-05  0.003144  3.60608  3.18875  2.35487  1.31061  0.0  0.0  32437.44
1505185789.527  5.715  22.121  5.645e-05  0.003144  3.60608  3.18875  2.35487  1.31027  0.0  0.0  32459.0
1505185811.087  5.714  22.121  5.645e-05  0.003144  3.60534  3.18622  2.35315  1.31027  0.0  0.0  32480.86
1505185832.942  5.713  22.119  5.645e-05  0.003144  3.60534  3.18622  2.3469  1.31027  0.0  0.0  32502.67
1505185854.751  5.714  22.119  5.65e-05  0.003144  3.60534  3.18622  2.35118  1.30853  0.0  0.0  32524.21
1505185876.295  5.713  22.119  5.654e-05  0.003144  3.60673  3.18622  2.35118  1.31172  0.0  0.0  32546.0
1505185898.088  5.714  22.119  5.66e-05  0.003144  3.60673  3.18817  2.37252  1.31172  0.0  0.0  32567.56
1505185919.647  5.713  22.117  5.665e-05  0.003144  3.60673  3.18817  2.35172  1.31089  0.0  0.0  32589.14
1505185941.222  5.713  22.117  5.671e-05  0.003144  3.60673  3.18817  2.35172  1.31156  0.0  0.0  32610.7
1505185962.781  5.711  22.114  5.678e-05  0.003144  3.6079  3.19327  2.35172  1.31141  0.0  0.0  32632.26
1505185984.341  5.712  22.117  5.683e-05  0.003144  3.6079  3.18716  2.36533  1.31141  0.0  0.0  32653.85
1505186005.931  5.713  22.114  5.684e-05  0.003144  3.6079  3.18716  2.33564  1.3108  0.0  0.0  32675.41
1505186027.49  5.712  22.114  5.684e-05  0.003144  3.6079  3.18716  2.33564  1.31078  0.0  0.0  32697.23
1505186049.315  5.712  22.114  5.683e-05  0.003144  3.60592  3.18867  2.33564  1.31078  0.0  0.0  32718.84
1505186070.921  5.713  22.114  5.683e-05  0.003144  3.60592  3.1888  2.35271  1.31078  0.0  0.0  32740.4
1505186092.48  5.711  22.112  5.689e-05  0.003144  3.60592  3.1888  2.36155  1.30996  0.0  0.0  32762.05
